744,992
1875,1341
2082,3486
1565,3347
3195,1707
1954,3742
3782,1288
1300,1149
2332,1783
2348,2822
3402,2578
1265,1035
1940,417
1980,518
3149,666
810,2417
379,1447
1244,2427
348,191
779,3215
1914,2578
1332,3335
2160,256
1207,817
645,2791
2818,2174
3667,1904
136,1390
2380,3721
111,1034
3561,3367
1712,1698
2941,2804
3658,1958
3701,2251
3652,851
1333,817
833,85
2507,3228
1353,860
682,2912
859,581
183,396
180,3375
897,1452
2808,547
1844,2481
1708,2941
891,776
1504,3239
782,2264
2022,3582
835,447
1886,1216
3108,2498
2706,1937
2731,786
2972,3075
2201,3743
2785,379
3599,518
765,325
3160,2108
1517,355
2256,2691
2774,3671
805,737
1414,3549
3862,1034
3046,783
667,737
3610,3546
2020,3260
2353,1363
3894,709
3401,2775
2635,1917
1147,801
2073,1438
1574,3670
3001,208
2820,2098
153,2520
766,1207
19,2711
3480,2180
2586,1256
3614,3652
3375,1234
708,2262
91,3088
43,288
1125,2366
2972,2246
1906,2502
3658,3897
409,1313
3180,3279
672,2646
237,800
2788,122
2636,3243
1491,3749
900,1884
1244,3321
2057,67
2413,2072
3691,1383
2264,3441
3788,2722
3901,2636
3137,862
2310,1965
3659,1107
3539,2835
1225,2646
1021,837
3718,2071
1608,3882
2169,1108
2654,1805
1882,2576
2012,1451
1043,3228
551,2283
766,1681
3021,3629
1327,2280
2908,2523
3610,3458
3785,3566
441,1164
2823,3702
1126,422
864,2602
3146,2634
2578,3554
3768,1375
3372,2655
2858,2621
1889,1336
760,396
1673,3566
3131,3713
1965,3716
704,2399
2668,3743
2748,2691
819,921
3192,1686
679,3235
997,3430
3850,3737
162,1507
444,2450
1333,1126
3720,1964
1458,1314
2311,1486
2544,2423
2254,1608
1514,1345
2310,559
2788,694
717,950
352,1434
1730,2961
3912,581
2624,1692
3002,2475
39,2450
3118,1212
3368,3907
3610,2493
1366,1403
2140,2311
271,3474
2444,1363
3093,3629
3156,1387
581,2910
840,3720
2943,917
179,2823
91,2903
1096,2246
3856,922
2676,1470
1259,2935
472,1215
3721,1451
3272,327
1944,1174
2234,3718
474,552
3240,1604
3361,1212
2507,996
84,30
1572,801
1932,2965
1239,808
1121,2031
50,1699
756,3609
2821,406
694,229
3740,660
1813,1555
3375,408
2597,1079
1413,1825
2397,263
1329,154
3299,1119
1595,2461
1980,431
2572,3858
3280,131
63,1940
2782,1882
626,3382
2780,518
882,765
1823,26
474,3195
1885,3335
3590,2701
3105,31
1261,229
235,3222
3560,1147
3775,893
2265,3422
2473,679
853,2178
3021,2560
180,730
1795,3609
1127,2804
1364,2160
1298,1425
517,3471
2031,3441
1761,3924
3146,3519
3790,552
418,2563
1721,1514
2889,3209
1581,2025
1825,3163
446,130
3473,2494
3609,25
3108,2616
2003,58
1340,581
153,3107
3184,3518
3097,1882
1267,3038
212,2467
2624,2073
2889,2246
2760,2443
1517,2420
2624,3563
3018,2733
162,1581
371,2172
3192,305
801,674
2515,228
3843,465
2467,1882
3263,1083
3245,1958
399,142
3817,3471
974,1310
2911,1709
1017,3798
2587,3426
304,1366
2683,979
1363,464
2119,2425
2732,2280
1712,1166
2748,3509
238,94
1390,548
981,1363
3648,3609
543,304
3097,2543
3496,1513
1036,2544
55,140
38,399
874,3760
2031,2480
3609,3255
738,3331
3003,2820
3718,2794
2659,3002
3039,1842
2072,1324
3333,2178
1804,1833
37,3629
897,2876
3727,3272
1083,3414
3269,2038
3381,2544
2730,1021
1724,789
982,1341
2586,3624
2602,204
2602,1202
1170,2560
2683,2450
2729,1158
3576,2031
3191,3405
2326,2269
1298,2021
1337,3356
2635,1875
2152,2191
591,304
2607,1168
2628,2489
3439,1212
1363,3712
2792,2178
1364,3272
3539,2985
130,2777
1011,2731
2804,2188
1477,2551
2459,1689
1595,1266
3082,1719
3407,2908
1685,1166
3790,2049
425,3738
3032,3040
3891,3601
299,3361
729,3363
1762,1155
316,897
2300,1104
1003,1721
3789,2765
2889,1202
3641,2798
1689,440
1155,1503
1097,1875
409,2733
30,777
2281,2870
2283,2397
1608,3193
2698,2341
1550,853
674,2231
3497,3480
2166,3481
2549,2106
3783,2190
2517,1945
2180,2714
3587,1003
3629,3190
2661,1601
3595,2056
1126,859
2395,949
1391,3737
2864,747
3789,3838
520,1367
606,3852
1345,1267
1517,3231
3204,2160
3480,22
3738,3272
543,3368
1094,1719
3460,3518
162,361
3272,3763
393,1065
532,2276
1859,3643
779,259
1637,343
587,1560
3539,1009
972,87
801,1673
325,3068
1790,1147
2732,2178
709,1893
3838,1299
2540,1677
292,2391
3197,2524
2903,3471
2312,3586
2513,455
3115,2748
3364,408
1332,3924
1130,305
1035,3209
2543,1168
532,3659
1901,1315
2436,2592
477,2676
282,3356
764,3862
2178,1544
2249,2520
853,399
2686,2630
217,2804
59,3663
2544,532
162,967
3106,729
3116,3739
2397,853
1108,805
1823,2165
80,631
560,2056
3890,1267
3192,206
2311,2551
1386,3415
1543,779
1147,169
2424,565
1958,2318
2731,1712
541,551
2748,1829
1867,472
827,803
1719,342
3046,1886
3595,3718
122,996
3801,2195
3907,1907
3912,517
1549,153
2290,149
3335,59
2119,2264
3815,2163
63,546
1770,552
1665,3743
720,1521
3272,325
790,111
3520,850
2514,1292
732,3071
701,1025
1166,1649
3458,3569
666,2273
2782,517
3728,1709
2289,1062
22,3372
2762,1065
3208,3490
105,2762
737,37
2222,3705
20,2676
1327,3601
2548,1195
3137,229
2913,3587
2354,2683
1095,709
3018,626
3497,2933
1889,3522
3471,1475
207,2578
2873,806
2602,3485
3618,1477
3001,1106
1270,2038
1917,709
2260,3789
1619,2403
3465,1634
3255,3217
2421,2982
1150,1096
3788,1574
2031,2893
922,1133
1,486
3883,1098
131,2642
1497,289
842,3240
3312,2804
3,3629
1202,2551
379,325
1082,279
3670,386
776,58
2166,3438
2602,1119
3467,2652
3543,3682
1062,91
2590,761
2333,1836
1405,1663
2596,720
3043,2654
241,6
3629,2436
2071,3463
3272,179
3365,875
2475,1219
1065,2826
1552,362
1817,629
3924,2922
2701,1538
1828,1033
1428,2358
1316,1625
2812,2344
1980,3240
2718,3490
1134,1428
937,973
427,737
1235,1531
766,204
2313,1638
1120,1551
3669,3703
3029,3163
1447,2930
1601,2748
2038,3431
3752,2598
2781,3807
1582,916
3489,630
3408,1708
3370,3204
2273,3240
2459,1513
1788,695
2957,3471
293,2461
3769,1829
115,2602
2684,1968
2943,2607
3382,2468
645,3552
3156,1019
1428,2197
542,1825
2462,1400
207,683
149,372
2106,3007
2932,3658
2435,445
1326,1677
1917,3145
3356,1840
2797,850
2861,517
3253,2843
2231,571
2419,2467
3462,1137
975,2452
518,2791
1684,1003
1366,3408
608,1452
3783,2171
935,3718
1421,2460
2693,3815
1361,2373
2752,2020
3667,690
899,3127
408,3659
487,1292
591,3018
130,3145
961,1126
1062,996
1324,3431
2826,1381
1429,2730
2289,1980
75,805
3044,1677
1521,2424
362,1207
3789,14
2201,2022
1851,1727
3213,2332
3738,2915
732,2677
2823,1147
3898,1119
3745,206
3029,3428
100,2864
417,2518
1715,3106
1859,1340
493,3018
1917,3335
2413,3757
777,2930
3539,3658
1363,660
3544,2080
3784,2450
3190,2154
876,2275
877,1137
3601,720
85,3389
61,464
3362,2312
2106,2655
3192,3193
2264,154
2752,2635
2780,3670
640,2303
732,3721
3829,1223
2132,1043
2547,1035
1003,2578
3566,2072
1327,2099
2543,38
1550,317
977,3848
1441,2842
3146,3663
570,2228
2817,361
2635,1298
1713,1638
1123,1394
1363,3443
2922,446
2938,180
3164,868
2030,162
2428,2300
3007,640
2196,1713
1003,2038
3461,3800
2824,2799
393,2458
560,1591
866,1062
2324,1315
3610,1465
59,468
91,860
2821,2234
3907,629
3029,3716
140,762
2867,284
2351,439
2693,2578
3790,1545
2266,3356
2128,77
213,1396
1753,3105
1488,2468
2690,3075
939,3565
2676,3907
3580,1438
3239,1277
2624,1117
1390,3038
3798,1860
3280,552
2603,3718
430,149
1451,190
1771,1082
2463,3614
3272,1891
434,1428
2679,1126
3057,850
3362,1427
2950,1573
3177,687
2512,3789
2450,20
111,3415
486,22
1889,1147
871,1605
2938,3801
982,2748
1441,1590
2246,2493
846,1265
3479,2982
2180,906
2540,3891
1677,1372
154,3670
1146,1105
1914,1353
2922,3658
3595,1608
3820,1719
3782,979
1697,2837
3794,2762
1914,779
3239,751
3290,1310
3149,2730
1095,1583
99,3679
674,1180
1477,1155
2808,2092
928,737
2410,2681
1327,2912
3156,1303
2228,1721
2602,1329
3711,373
3132,3160
3001,622
3649,1747
3001,3654
3104,2344
1126,2259
3560,628
550,2257
1428,1123
238,2583
2312,2877
2007,1708
3595,1689
740,3755
280,3923
1966,1043
1886,218
2344,3816
350,2288
2718,3209
1363,2935
330,2817
1609,1125
2754,3121
534,2071
2726,2097
1677,1859
546,1576
3235,140
3689,2899
977,1977
122,2161
1531,2922
1480,522
3523,3566
329,2694
2444,460
3001,628
2000,1390
76,1329
727,1287
48,2610
692,917
1035,3813
1228,2843
1712,2567
2491,3788
506,3590
3003,3156
674,3831
2804,527
3749,3192
299,1407
2602,373
436,71
490,668
846,31
142,2183
981,801
477,2610
3907,846
3230,2624
2808,1686
335,2853
1107,3702
182,472
3248,3471
2398,325
1162,2522
1043,1579
2181,3666
1395,2450
3280,2909
1964,3794
2192,3544
2543,3749
2691,3471
3731,2213
3700,762
1601,1094
789,1437
2305,3756
2691,787
204,1591
3272,3021
666,470
2069,1550
2475,3140
694,2132
3907,1894
1763,1506
2172,3109
3072,2543
3766,1580
3312,737
1715,361
471,1332
1239,2913
3743,3547
1771,3614
1923,1445
465,3541
2289,1938
3086,709
3405,282
2551,1068
1217,3566
3483,3450
2444,3313
3703,2602
282,2505
3861,2635
2241,180
2776,1298
3646,3925
2745,3565
3372,2524
3019,2266
1626,1855
2102,3335
3278,2110
776,2538
1840,1239
1715,2466
1772,3685
1253,3572
1462,3629
3308,299
1840,325
3907,565
1289,2843
3092,1299
3410,1964
3485,2843
1441,2718
2843,852
1428,111
2191,2722
571,2578
2552,333
1375,3146
3702,1917
361,1173
737,1862
85,3426
3075,2145
1046,2038
2260,3191
2762,2986
514,444
18,279
2125,3064
625,3567
3785,1930
2479,2358
3278,3154
709,3175
3174,2732
1003,1954
103,91
3924,611
1721,741
3280,611
1789,3368
3595,177
2398,3539
1677,3658
682,2380
2166,399
2579,2489
1508,2817
1159,1712
3381,3343
2118,988
1763,3800
3752,1719
1790,1708
2922,402
3105,399
3490,2111
2403,796
1345,2433
3375,888
1121,3652
1045,3599
1409,3253
3565,3272
162,1386
2617,3681
1130,1003
757,551
3610,1168
2826,789
3243,801
1065,3656
1170,2820
2523,959
147,817
1126,3601
2433,1107
1189,256
2009,862
1471,2324
427,2826
3050,453
2300,1803
2732,3658
3112,1550
1836,846
3483,1625
1394,1700
3109,3375
1331,2762
2190,1556
1125,969
3539,3159
1207,23
1601,2237
3028,2514
2815,3117
2443,2472
959,907
652,1740
93,1951
3092,173
3870,2326
2003,3498
1802,2407
699,1608
3143,1649
2009,3389
1601,3095
2086,2972
1712,1917
229,2191
2380,891
1432,3718
3553,1966
2655,2634
2864,789
1332,1592
1886,3146
2103,39
3024,3496
362,732
2960,1127
2875,399
85,1591
3566,2081
1127,955
660,3624
3919,3314
937,282
3587,2843
177,3105
642,810
1168,2118
3237,444
2679,2373
1689,2404
709,708
751,2102
3667,1894
2502,3756
1550,1517
2791,3705
632,2911
3426,429
2544,747
2056,464
1331,610
1008,2684
3629,305
518,1434
2720,805
121,863
1239,299
63,1068
3697,229
1700,1216
2332,169
3278,559
2082,3923
2521,2088
218,3576
3598,3848
2031,2308
3252,77
2701,179
935,2501
2121,2965
2831,1885
1882,865
3046,238
1261,1239
1383,1958
1219,1396
3022,1266
3363,3004
2318,417
2855,3681
3254,2729
2263,2792
1078,286
3765,361
3760,1550
59,1872
2382,2172
786,2502
1937,2344
260,2297
1494,2367
3269,2074
3567,3749
3915,3207
2522,3054
2275,22
2502,3197
486,2265
3481,2914
1424,1852
2132,81
2093,3191
2579,1931
2324,334
1608,715
2872,2111
1780,91
2364,3340
2430,440
415,2085
1911,2290
3311,386
2634,1477
3105,1207
219,1746
2264,3546
1398,2917
1197,399
3109,732
3016,1363
3681,1471
1608,1289
3331,2132
180,3243
1634,3516
1390,2080
2821,836
2774,2073
1030,330
1875,875
2072,3731
2600,2748
2280,552
3286,3120
2419,1843
2907,1705
2773,2102
3361,3498
1021,1290
3195,685
2231,3319
3150,1332
3789,3112
3264,3522
1883,3812
1204,490
1828,2289
1397,2921
2275,1126
2300,1168
2826,2777
751,737
637,91
180,3178
3143,1003
1314,2642
1825,406
1269,229
1677,3567
2295,1050
2655,2945
3629,2501
1967,3385
2540,531
3106,348
1562,674
1540,256
170,2642
1717,1425
1926,817
2759,1606
333,441
48,1478
1765,3658
3598,1390
1729,709
2720,3490
1733,1638
3711,284
2531,3261
663,3899
2738,2295
473,3046
2327,897
2429,2140
1954,2788
3403,2856
393,2817
2074,2118
185,877
3098,1721
3752,1246
472,1149
517,1601
3192,3239
3639,2720
2922,3313
3893,2530
2808,570
1373,532
973,1700
3621,801
3862,3432
1553,1708
399,1553
2726,1239
2505,875
2018,2462
3601,3250
3403,545
2246,2654
2003,3252
3749,2328
1954,2722
2576,63
2748,551
3188,1560
3566,862
3222,3265
1750,2982
1079,1750
1906,313
1538,2731
3075,3091
2385,579
1093,2288
1166,2440
2140,715
260,3789
2864,2613
180,2945
2858,3252
1159,1428
293,3282
63,373
1268,706
1293,2804
58,2655
1363,1289
1981,3606
2092,379
3489,18
3569,1108
1723,905
1890,3816
1918,777
3250,3907
2867,1836
765,547
3261,3243
1155,1170
2179,2867
1601,2201
325,2622
2856,2042
283,2149
1116,2559
1937,2538
2073,2632
3900,293
2843,1207
373,2689
2922,992
3272,1969
3311,2213
2350,3621
67,1964
2731,2972
973,1867
3118,2468
1557,891
1971,2543
2780,2660
3163,2804
43,3263
1477,91
361,2600
2943,4
737,549
1498,1803
3146,3195
3356,2184
1310,1097
3192,2170
2618,2547
2841,1635
1022,1126
350,1750
2163,1373
1802,3021
373,3565
3552,330
1804,2326
1569,3740
545,3539
2273,3895
2318,218
221,373
1035,543
1272,217
2289,2347
1790,3456
3255,91
3191,3594
3868,3599
3843,229
3057,2617
2522,1239
1859,1391
1389,1166
1713,373
3718,484
2921,36
1954,1552
1980,2132
1329,595
2731,517
2817,3890
3405,1960
1126,2122
3840,343
3566,2684
988,153
741,2450
3506,552
1364,2423
3097,3313
1486,1882
1336,2655
478,2914
1367,3313
416,3243
3592,3268
1472,2726
3213,2057
313,2358
2889,1526
3415,470
2826,1553
361,1477
149,3649
2275,3907
1718,1076
2914,1936
1298,1108
2704,1507
2154,709
3522,1712
3226,3192
1867,3415
157,122
1892,149
2255,978
2264,2335
3375,15
3816,1958
3496,3694
629,3350
2473,1553
2828,1414
2445,1844
1859,2009
1074,932
417,3845
2324,1750
2748,3018
3457,3200
3042,3242
1503,122
1428,2953
3347,2537
3639,344
1723,2582
2635,2718
2813,1043
2093,851
1634,581
254,1980
2781,2367
2069,883
882,841
1299,2683
3213,2743
3601,162
675,2160
3132,552
2347,1320
2160,751
3067,1150
1370,1253
2367,3844
1250,47
2196,3405
3862,2886
2977,2615
1573,3314
2424,2762
1665,1954
2289,1339
3590,2168
465,1506
810,3595
694,3785
1810,173
2661,2742
2766,393
1329,2613
1195,875
3785,130
2344,2383
1926,3439
883,2691
1043,2315
3761,2885
472,2584
891,162
2224,1601
1576,1560
18,1214
419,2920
2617,1407
1669,3075
441,2213
2560,1418
3042,2847
481,393
409,660
2126,2827
1438,3209
1299,2384
1825,1465
2168,2767
1478,1708
1064,1702
938,3243
3872,1352
1429,3601
3146,1564
3731,3432
61,2912
3761,3356
3071,2158
2080,177
1954,2268
2676,3395
229,13
547,846
1510,2507
3814,183
1375,889
3911,1606
2080,1649
1838,1937
765,552
2332,1239
1163,2316
409,2246
3738,762
2856,3782
1963,2676
1439,3789
2292,1452
2158,1355
1150,3073
2290,789
3624,179
2676,1472
179,875
970,810
2038,2912
3028,2817
1713,1290
645,75
1690,1298
2794,3240
1239,2249
122,1508
3747,2817
684,2627
2469,3498
2268,417
2579,3072
2445,3566
1451,218
3021,3108
3245,2453
2312,3439
927,581
2948,3821
3610,3004
1035,1588
1792,2730
685,373
3105,203
2520,83
3430,3662
501,1126
721,810
1299,259
1327,1909
3263,145
2353,3314
3087,2988
2444,3693
2578,2110
1383,2083
48,2364
3681,3458
1240,2911
1845,1363
1748,851
2012,2817
3450,1216
2543,751
3044,3797
539,173
3646,415
2417,518
1219,3280
3828,2543
2353,3711
2685,2502
2933,1363
1715,2311
3010,2877
2160,2849
560,2261
78,1350
119,118
2191,2367
343,1581
3789,1754
1077,2823
8,2077
1823,1034
2151,2759
3389,1345
1941,2466
539,3422
373,3160
2387,1393
851,2430
3001,361
1327,981
3367,1355
571,657
2645,1315
1917,2598
2395,2610
2971,2197
2685,1471
2311,3022
3029,694
3004,3592
3718,965
2855,313
3637,3775
1708,3452
1108,3001
667,2730
782,3477
2530,2195
464,697
1355,2180
3415,1602
3405,2431
1366,2722
2559,595
3405,2721
3629,3204
3043,3426
1889,259
1320,1035
3146,183
965,3340
3320,2541
3601,1533
1894,982
3666,1844
1125,260
3584,2257
3188,2158
1418,2968
2720,1019
1280,2102
1034,2234
3831,1068
3848,3740
3389,502
2425,2450
2069,1280
706,1771
732,2231
3582,645
3042,477
471,3376
2969,890
3721,346
1958,61
2073,382
2332,464
762,1829
2642,899
38,327
969,1
796,2951
2742,1772
3797,3314
3625,2057
1719,3314
3595,2264
1310,1497
1317,692
208,417
1054,2377
2358,2220
254,532
1212,2154
2327,3335
2332,2264
3004,714
3226,3209
130,961
2312,3849
2085,3234
543,3067
2730,2613
1008,3867
899,1093
3368,2635
687,1927
3718,961
3658,779
2901,992
3383,3539
1882,1549
682,1875
706,2914
2486,2205
3280,415
2450,2190
3923,1162
3314,1762
3599,1486
1298,3092
429,1825
2642,2837
2105,157
1239,3468
2266,2642
2543,2554
2417,449
392,2632
3013,1655
3187,3190
1477,76
2971,3361
3046,3868
420,3243
540,3106
3104,206
2864,2658
1231,1790
551,605
1477,1150
3192,2899
411,2938
2531,3848
1064,3004
2951,530
1035,1429
149,1764
3800,2468
1022,228
488,361
2538,84
1656,2158
2072,3058
560,2345
2605,1893
1715,801
2730,741
2760,3461
1540,2444
3403,2166
2065,2268
445,3566
801,2799
4,3192
2540,2711
477,2112
2460,1957
3578,996
3917,1844
1126,1425
1549,470
229,2031
1392,2949
740,1681
3663,464
3137,1239
181,2337
3356,1327
3547,313
1744,2025
449,560
2943,976
459,3640
2762,237
1163,3539
3331,1345
55,1769
1310,3458
1686,965
470,3587
3540,3350
897,882
1155,2720
2594,888
2038,1272
1882,260
3272,1668
3290,3146
283,737
22,542
1972,2443
1147,2493
2899,1754
763,1845
47,1796
1369,531
2748,1395
2430,1747
2915,2312
1390,1095
3721,3375
1712,1397
1079,3641
122,1642
1310,3600
889,344
3076,2579
1457,1320
3272,874
1451,981
2802,801
2831,2971
147,2565
2313,1147
2520,988
1327,786
2781,2756
3105,2773
2260,3044
2502,1954
2848,1082
1079,1402
3629,3347
3788,2094
67,1216
2843,2583
3192,2050
882,1173
571,3509
3868,2736
180,473
3587,2610
886,2149
1130,1838
2073,3324
630,2859
484,2379
1394,2149
2980,1911
2578,3848
2382,2022
146,1107
1257,1336
1675,356
1116,3754
2907,2855
2869,1805
3703,373
2080,2008
415,2359
830,3339
860,1478
472,3727
1771,2533
2961,3109
735,3385
551,1588
1900,517
2288,1366
3431,3829
1980,2661
2450,3335
3105,1731
1862,701
1137,1548
2676,1771
2693,31
3717,988
2695,59
2788,2481
297,2375
1383,2399
1581,160
1868,2009
2676,1246
3908,1790
2701,2373
1275,732
2213,3640
1034,842
3867,3383
3072,869
1836,3634
2494,1058
628,1456
2843,1743
304,2540
3249,2642
2536,398
702,1245
386,2009
3743,3459
454,1964
1954,3121
154,472
478,3368
1736,313
2631,3362
1573,1242
2237,1708
1102,780
305,2875
472,3815
2782,484
817,288
2794,3089
3589,517
531,2429
817,1880
2777,2578
1126,3249
3313,2197
1084,1127
517,704
1075,2246
3383,1354
3278,299
1366,2977
2597,2443
3629,1619
1700,3088
2413,3821
1560,2180
3498,69
2278,2718
3595,3422
2289,1439
2317,550
1684,1319
3410,3610
3907,1715
238,961
1761,1894
1126,3500
1668,3375
248,1118
1550,2840
1202,2856
2821,2712
1314,789
2228,387
763,288
1597,149
1164,3670
3635,2018
2197,3410
2826,2036
252,706
1345,1268
2843,1212
3105,1310
1746,3075
1896,2220
3089,207
2055,1315
2332,187
1764,1790
282,3195
1438,3112
860,3044
1125,1572
2816,2777
465,3907
765,3455
1980,3681
2443,2036
2621,770
3754,6
2762,3240
2794,2655
2602,171
3790,3461
1960,1477
1363,3142
2920,2179
1836,208
166,2661
2548,2318
111,1471
3092,3588
3034,1859
2686,1267
3046,3410
2691,3075
490,2858
3894,2326
3038,3190
2208,206
905,1743
1693,2730
1273,1361
2787,1164
1390,2467
3149,3539
2870,674
660,47
2178,3741
3316,3057
313,3072
1894,1314
2543,2505
1743,3738
3694,3610
3312,605
1668,1923
1934,2140
3322,709
899,470
1882,1059
2444,1514
541,3007
1771,2444
211,1164
3076,2518
775,1140
3105,1467
1702,641
2312,2705
3738,2856
299,1761
2021,1634
1882,1079
2160,357
2472,1859
3213,690
489,3588
2983,1995
2993,3405
1608,3659
2676,3629
3714,2071
130,3087
2799,2512
2733,3560
674,307
1917,1279
204,2426
3431,666
889,2583
1235,2246
2025,3044
392,611
2038,31
1473,131
982,2190
2093,2072
215,3821
2762,3164
2427,1212
2415,1915
1367,1894
48,3913
1965,3121
2226,1418
2540,2741
2952,3356
551,313
3792,2538
763,628
2069,1324
3101,2423
2512,551
2444,1133
2554,1780
1991,666
2340,1035
1032,1340
2408,1317
3439,1958
3009,1228
2057,2102
1516,1145
1694,2772
812,486
1637,552
2563,445
3526,1438
3073,2380
1327,3147
1130,2431
3350,3130
486,336
2276,3002
1086,1825
509,1567
2265,1937
3681,1892
3375,3509
299,2565
2041,3371
1638,1604
3243,963
1106,3887
313,2842
94,2097
1461,2444
446,1132
2982,1560
2485,207
2510,791
1655,737
3652,666
93,1215
3410,1275
694,3439
3356,1219
3110,50
3660,219
3566,2718
1550,3683
3807,2762
2907,1719
2579,3106
1708,901
987,2443
59,471
63,935
317,1043
892,1723
927,882
3906,2583
1470,1292
2616,472
2264,1107
3816,2472
468,892
2551,2624
75,1478
865,3659
1517,3180
1423,719
2003,3541
1954,907
3408,59
3313,1361
2162,1568
2480,1216
1396,325
3459,1217
3370,1875
1833,162
3188,472
1445,3496
177,465
3816,207
2837,765
3739,552
1605,2468
3023,1958
98,1809
542,2724
3719,3460
59,1366
1570,1719
674,38
1917,58
204,2103
1413,58
2956,2643
3718,3658
3402,477
2444,1543
1490,4
679,674
1109,91
3718,1803
1062,2264
1125,769
2316,1795
1396,789
195,2659
18,1999
1867,1619
1721,1343
1336,833
3757,2397
3457,70
2430,3700
3641,3363
1668,417
369,2972
3146,3696
130,2102
2495,490
204,2480
3144,3689
2264,170
3367,3598
1168,1884
2313,1062
1750,2395
2160,402
2403,453
1621,3367
91,3902
1701,478
2061,3791
2228,357
1570,2183
973,2695
3239,1159
2574,2097
1507,2003
3029,1198
3703,687
259,1612
851,2501
1311,2826
607,417
1944,1454
1455,3468
1552,2843
2128,112
660,844
1025,1708
1552,3121
2038,979
774,1549
415,2855
3496,737
3814,3263
2300,1387
3121,2712
891,2930
115,984
1576,1964
444,3761
2842,477
1762,3718
851,3368
3928,632
2022,1098
3145,1677
3716,568
864,1291
3105,927
2313,2708
859,1907
930,1273
875,1132
3670,2025
1576,3097
768,3765
790,1423
2020,1945
3156,1977
1159,402
2843,3667
1349,1978
3566,2268
325,2600
208,759
1718,2440
3004,3431
478,2866
1510,704
1573,3240
2821,1885
1539,1187
786,149
2443,3696
173,2056
3892,748
67,377
1189,3013
3892,3023
30,3219
2711,3137
2859,2335
1969,3610
2585,2738
2085,3609
2311,3648
1891,3486
3363,2882
3522,1552
2007,3496
1236,2845
2485,1390
138,3763
20,1991
605,18
53,1364
2230,3353
3001,1754
915,2563
1761,690
2748,3894
796,1315
2443,2858
1944,1917
1383,986
3304,3146
968,288
2003,207
2373,2158
3664,477
30,1724
3413,2188
1327,67
1366,1217
1689,38
3019,511
3307,1668
2693,859
2494,1370
3362,3093
3452,3250
360,2531
3292,2282
3405,3862
472,2662
3788,3794
1859,182
3882,3192
2474,850
1608,2012
1003,1306
737,2914
3018,1117
3316,2250
2804,3541
2114,444
3544,469
690,1316
3755,817
815,344
1217,1813
1690,2469
1540,1133
2579,1150
3694,1017
2731,796
3747,1451
1175,1597
1363,527
3679,685
2365,287
1150,732
387,1686
1836,3610
3816,3509
2118,701
880,130
2732,313
381,1917
1880,1712
3641,2598
3689,2730
550,2494
702,694
1327,2665
91,763
2331,1044
3740,2032
2858,2933
85,2003
3240,1022
444,982
2333,1363
3743,2820
2631,1712
3254,2827
2584,2676
2932,2502
1266,218
517,738
737,2012
789,2203
2289,1363
1452,2423
1125,3914
2424,2213
1668,3121
2044,3692
63,2057
1428,3685
1999,2340
774,2468
803,3598
3773,2714
891,2197
2679,2843
1364,2061
3403,3250
476,3004
3624,1390
531,3322
1268,1025
2406,76
2543,1583
1218,1508
676,92
2137,2661
2983,2097
288,1239
2030,2088
1400,1386
3815,3670
865,2312
1017,3177
2430,862
1698,1790
3566,3912
1173,2712
2929,890
3182,200
1964,1729
861,575
2639,1921
2496,2840
2502,1517
2679,1073
3474,1456
1256,1812
30,3856
779,1123
1981,1269
3705,803
2020,3372
1836,1356
602,3862
3149,2530
67,731
464,2843
3426,660
1341,1618
3718,2540
3076,1917
830,1310
986,704
2073,540
1719,3363
1641,2080
3193,1700
2344,3335
2662,2317
1610,1349
741,3215
186,2232
1668,2093
2264,1288
1394,3222
1786,3539
3113,3224
3365,1869
3023,207
3085,1164
1731,1207
2565,1810
789,2764
2160,3465
1082,1631
2196,1880
3600,3106
982,1159
3191,789
2544,1964
58,3368
1216,3783
2218,1084
2695,3021
3097,2876
829,2728
1003,3183
2730,851
3566,261
3595,3629
2213,2178
3891,3197
63,2719
3026,3523
2510,3375
1288,1130
1246,2367
237,100
2466,3848
786,2395
1733,1053
2626,3462
198,2246
3072,2898
46,2264
2265,2985
1472,1709
3896,3743
2544,2655
1387,1601
1150,1451
2284,1003
1638,699
1083,153
2945,564
2140,1324
3191,3163
2111,3603
982,2923
3797,2695
3671,2069
3592,1107
981,3576
3664,2810
965,1003
2132,3526
2261,140
3700,1917
1669,181
3260,2380
2864,1216
1508,1395
3853,2196
3335,322
2397,26
1137,1034
846,3272
2387,3099
2088,2072
356,2721
1503,1421
1432,299
20,3867
1478,3004
2572,1345
2859,1220
626,3146
2742,1170
3407,3367
3034,309
1940,1390
2501,3319
441,1345
1370,3392
1725,1418
2822,2213
3146,288
1344,517
1324,22
1772,3815
3044,1825
274,1062
2459,3905
3252,2213
1486,1954
3190,1877
586,1641
897,1363
3797,988
2655,871
3782,3606
1625,3064
3789,827
3064,488
2038,874
2330,916
1729,2933
2072,3716
1430,2856
1240,2231
393,2224
3211,695
3924,2704
2662,962
766,776
2327,3097
2276,3703
2843,2515
2602,1461
3813,2820
517,2960
3195,3183
875,1059
3426,717
694,1702
1306,417
1126,3683
1059,3752
3172,2983
1616,3913
1355,2106
2691,933
3790,1199
434,529
3743,122
1239,67
1364,1168
1951,883
1999,1751
2427,1543
759,2774
2183,2246
3018,2661
1705,31
1999,1931
2093,3505
3324,1216
1240,1043
3018,2965
3459,3629
3178,1409
2480,1477
3623,2551
207,660
